url	Claim	Trust
https://www.politifact.com/factchecks/2018/apr/06/giffords/gabrielle-giffords-group-claims-gun-rights-backer-/	"Giffords-Paul Ryan has blocked all action to strengthen our gun laws.""  "	barely-true
https://www.politifact.com/factchecks/2018/apr/04/donald-trump/donald-trump-wrongly-claims-border-wall-under-cons/	Donald Trump-We’ve started building the wall.	barely-true
https://www.politifact.com/factchecks/2018/apr/02/donald-trump/donald-trump-base-comparison-us-mexico-border-laws/	"Donald Trump-Mexico has ""very strong border laws -- ours are pathetic."	barely-true
https://www.politifact.com/factchecks/2018/mar/28/donald-trump/did-us-have-500-billion-deficit-china-2017/	Donald Trump-Last year we lost $500 billion on trade with China.	barely-true
https://www.politifact.com/factchecks/2018/mar/28/republican-party-wisconsin/wisconsin-gop-attack-supreme-court-candidate-rebec/	"Republican Party of Wisconsin-Says Rebecca Dallet is a ""hypocrite"" because she ""took money from attorneys with over 100 cases before her.""    "	barely-true
https://www.politifact.com/factchecks/2018/mar/26/joe-manchin/joe-manchin-target-small-business-share-west-virgi/	"Joe Manchin-Small businesses in West Virginia ""make up about 96 percent of our state's economy."	barely-true
https://www.politifact.com/factchecks/2018/mar/23/cynthia-nixon/cynthia-nixon-claims-cuomo-has-helped-corporations/	Cynthia Nixon-Since taking office, Andrew Cuomo has given massive tax breaks to corporations and the super rich.	barely-true
https://www.politifact.com/factchecks/2018/mar/23/onward-ohio/ohio-tv-ad-misleads-attack-mike-dewine-about-immig/	Onward Ohio-In the Senate, (Mike) DeWine voted with Hillary Clinton to let illegal immigrants receive Social Security. And in Ohio, DeWine allowed illegal immigrants to receive driver's licenses.	barely-true
https://www.politifact.com/factchecks/2018/mar/21/jack-posopiec/trump-campaign-used-cambridge-analytica-final-mont/	"Jack Posobiec-Says Donald ""Trump decided to *not* work with Cambridge Analytica during the election.""  "	barely-true
https://www.politifact.com/factchecks/2018/mar/16/robert-pittenger/pittenger-misleads-about-his-opponents-support-tru/	Robert Pittenger-Mark Harris worked to stop Trump from being president.	barely-true
https://www.politifact.com/factchecks/2018/mar/16/steve-bullock/what-percentage-gun-sales-are-done-without-backgro/	Steve Bullock-A quarter of our guns are sold outside of the background checks.	barely-true
https://www.politifact.com/factchecks/2018/mar/15/donald-trump/donald-trumps-misleading-tweet-trade-canada-rest-w/	Donald Trump-We do have a Trade Deficit with Canada, as we do with almost all countries (some of them massive).	barely-true
https://www.politifact.com/factchecks/2018/mar/09/ted-cruz/did-obama-cut-300-million-school-safety-not-really/	"Ted Cruz-The Obama administration had cut $300 million from school safety.""  "	barely-true
https://www.politifact.com/factchecks/2018/mar/07/jeff-sessions/jeff-sessions-misleading-claim-california-bans-pol/	Jeff Sessions-California won’t let law enforcement officers like you and your people transfer prisoners to ICE custody or even to communicate with ICE that you’re about to release them from your custody — people that ICE is looking for.	barely-true
https://www.politifact.com/factchecks/2018/mar/07/mahlon-mitchell/first-response-was-applaud-walker-recognizing-fire/	Mahlon Mitchell-When @ScottWalker told firefighters we didn’t need to worry about Act 10, we said hell no, we stand with working Wisconsinites everywhere.	barely-true
https://www.politifact.com/factchecks/2018/mar/06/richard-corcoran/floridas-plan-arm-teachers-first-its-kind/	"Richard Corcoran-Florida’s school marshal program passed by the Florida House is the ""first-of-its kind."	barely-true
https://www.politifact.com/factchecks/2018/mar/06/laurence-tribe/was-russia-exempted-latest-round-north-korea-sanct/	"Laurence Tribe-President Donald ""Trump’s latest set of sanctions against companies and countries benefiting North Korea includes every nation but one making shipments to (North Korea). The one nation Trump exempted from his punitive ban was . . . wait for it . . . drumroll: Russia."	barely-true
https://www.politifact.com/factchecks/2018/mar/05/stuart-varney/fox-business-host-makes-2-errors-steel-tariffs-and/	Stuart Varney-Electrolux, Sweden's largest appliance maker, has just abandoned a $250 million investment in the United States because of the steel tariffs. That is retaliation.	barely-true
https://www.politifact.com/factchecks/2018/mar/02/jason-isaac/jason-isaac-makes-mostly-false-claim-abortion-lead/	"Jason Isaac-Says abortion is ""the leading cause of death for black Americans and kills as many as 1,000 black children every day."	barely-true
https://www.politifact.com/factchecks/2018/feb/27/dana-loesch/nras-loesch-cherry-picks-terrorism-deaths-france-a/	"Dana Loesch-In comparing mass shootings, ""France had a higher casualty rate in one year than the entire two administrations of Barack Obama.""  "	barely-true
https://www.politifact.com/factchecks/2018/feb/23/ted-deutch/did-mass-shootings-increase-200-percent-assault-we/	Ted Deutch-Mass shootings went up 200 percent in the decade after the assault weapons ban expired.	barely-true
https://www.politifact.com/factchecks/2018/feb/23/dan-patrick/dan-patricks-2017-teacher-pay-proposal-didnt-make-/	Dan Patrick-Last year, I proposed directing more of the education budget to teacher salaries, a move that would have resulted in an average $10,000 raise for teachers.	barely-true
https://www.politifact.com/factchecks/2018/feb/23/philip-levine/14-schools-shootings-2010-florida-not-really/	Philip Levine-Here in Florida, despite 14 school shootings in eight years, we still have some of the weakest gun laws in the nation.	barely-true
https://www.politifact.com/factchecks/2018/feb/22/viral-image/fact-checking-meme-id-requirements-buying-guns-vot/	Viral image-In most states, you can buy an assault rifle with no proof of ID, but in every state, you need proof of ID to vote.	barely-true
https://www.politifact.com/factchecks/2018/feb/20/donald-trump/has-donald-trump-been-much-tougher-russia-barack-o/	Donald Trump-I have been much tougher on Russia than Obama, just look at the facts. Total Fake News!	barely-true
https://www.politifact.com/factchecks/2018/feb/16/kellyanne-conway/did-gillibrand-defend-and-harbor-bill-clinton-duri/	Kellyanne Conway-I don’t need a lecture from Kirsten Gillibrand or anybody else who protected and defended and harbored a sitting president who had sexual relations in the Oval Office and was impeached for lying.	barely-true
https://www.politifact.com/factchecks/2018/feb/16/bruce-rauner/does-gov-rauner-truly-have-1-billion-tax-relief-pl/	"Bruce Rauner-Says he has a plan for ""$1 billion in tax relief for Illinois."	barely-true
https://www.politifact.com/factchecks/2018/feb/15/jeff-greenfield/mostly-false-18-us-school-shootings-so-far-2018-an/	Jeff Greenfield-In the rest of the world, there have been 18 school shootings in the last twenty years. In the U.S., there have been 18 school shootings since January 1.	barely-true
https://www.politifact.com/factchecks/2018/feb/09/national-republican-senatorial-committee/misleading-nrsc-ad-heitkamp-trump-contrarian/	National Republican Senatorial Committee-Heitkamp has voted against Trump 68 percent of time.	barely-true
https://www.politifact.com/factchecks/2018/feb/08/donald-trump/donald-trump-wrongly-suggests-british-dont-love-th/	Donald Trump-The Democrats are pushing for Universal HealthCare while thousands of people are marching in the UK because their U system is going broke and not working.	barely-true
https://www.politifact.com/factchecks/2018/feb/06/ohio-democratic-party/ohio-democrats-lack-proof-ag-mike-dewine-stifled-s/	"Ohio Democratic Party-Says Mike DeWine ""interfered with and stifled"" a sexual harassment investigation and then ""eliminated the office that investigated harassment claims within the AG’s office."	barely-true
https://www.politifact.com/factchecks/2018/feb/06/scott-walker/why-scott-walker-real-terms-has-spent-less-transpo/	"Scott Walker-We invested"" in our transportation system ""$24 billion over eight years. That’s $3 billion more than what former Governor Jim Doyle spent on transportation over the same period of time."	barely-true
https://www.politifact.com/factchecks/2018/feb/05/trey-blocker/challenger-says-sid-miller-was-slow-reveal-compute/	Trey Blocker-Says the Texas Department of Agriculture didn’t notify over 700 Texas students about a computer hack releasing critical personal information including Social Security numbers until 32 days after the breach.  	barely-true
https://www.politifact.com/factchecks/2018/feb/02/donald-trump/trump-hasnt-cut-22-regulations-every-new-one/	Donald Trump-Instead of two for one, we have cut 22 burdensome regulations for everyone new rule.	barely-true
https://www.politifact.com/factchecks/2018/feb/01/donald-trump/trump-state-union-ratings-not-highest-history/	Donald Trump-45.6 million people watched (the State of the Union), the highest number in history. @FoxNews beat every other Network, for the first time ever, with 11.7 million people tuning in.	barely-true
https://www.politifact.com/factchecks/2018/feb/01/john-calipari/college-basketball-graduation-rate-all-time-high-j/	John Calipari-We have the highest graduation rate of basketball players in the history of the NCAA. We have the highest graduation rate of African-American basketball players in the history of the NCAA in basketball.	barely-true
https://www.politifact.com/factchecks/2018/jan/31/donald-trump/donald-trumps-misleading-claim-about-chain-migrati/	Donald Trump-A single immigrant can bring in unlimited numbers of distant relatives.	barely-true
https://www.politifact.com/factchecks/2018/jan/31/scott-walker/scott-walkers-overstated-attack-governor-rival-pau/	"Scott Walker-Says Paul Soglin took Madison backward -- ""businesses have left and murders have gone up.""  "	barely-true
https://www.politifact.com/factchecks/2018/jan/31/donald-trump/fact-checking-donald-trumps-misleading-claim-about/	Donald Trump-In the past, we have foolishly released hundreds and hundreds of dangerous terrorists, only to meet them again on the battlefield — including the ISIS leader, al-Baghdadi, who we captured, who we had, who we released.	barely-true
https://www.politifact.com/factchecks/2018/jan/31/donald-trump/trump-exaggerates-energy-exports/	"Donald Trump-We are now, very proudly, an exporter of energy to the world.""  "	barely-true
https://www.politifact.com/factchecks/2018/jan/31/donald-trump/us-finally-seeing-rising-wages-donald-trump-said/	Donald Trump-After years of wage stagnation, we are finally seeing rising wages.	barely-true
https://www.politifact.com/factchecks/2018/jan/26/heartland-institute/do-work-requirements-lead-self-sufficiency/	"Heartland Institute-Work requirements ""have been proven to help impoverished families move from dependency to self-sufficiency.""  "	barely-true
https://www.politifact.com/factchecks/2018/jan/26/scott-walker/checking-gov-walkers-claim-state-dot-ahead-game/	"Scott Walker-Road projects across the state are staying on track or getting done sooner thanks to the good work of the team at the Wisconsin Department of Transportation.""  "	barely-true
https://www.politifact.com/factchecks/2018/jan/24/donald-trump/mexico-isnt-deadliest-country-world-trump-said/	"Donald Trump-Mexico is ""now rated the number one most dangerous country in the world."	barely-true
https://www.politifact.com/factchecks/2018/jan/22/patrick-morrisey/west-virginia-evan-jenkins-joe-manchin-flak/	"Patrick Morrisey-Says Evan Jenkins was Sen. Joe Manchin’s ""spokesperson. It’s true!"	barely-true
https://www.politifact.com/factchecks/2018/jan/17/donald-trump/would-military-shut-down-if-federal-government-doe/	"Donald Trump-In a government shutdown, ""what they are really doing is shutting down our military."	barely-true
https://www.politifact.com/factchecks/2018/jan/12/donald-trump/trump-wrongly-faults-obama-london-embassy-move/	"Donald Trump-Says the Obama administration ""sold perhaps the best located and finest embassy in London ... only to build a new one in an off location for 1.2 billion dollars."	barely-true
https://www.politifact.com/factchecks/2018/jan/10/robin-hayes/nc-gop-gerrymander-strange-looking-monster-drawing/	Robin Hayes-A ‘gerrymander’ is by definition and common understanding, a strange looking ‘monster’ drawing. This map is clearly not that.	barely-true
https://www.politifact.com/factchecks/2018/jan/09/donald-trump/obama-hedged-didnt-say-he-lacked-legal-right-daca/	"Donald Trump-When President Barack Obama ""signed the executive order (on DACA, he) actually said he doesn't have the right to do this.""  "	barely-true
https://www.politifact.com/factchecks/2018/jan/05/elizabeth-foley/taking-closer-look-steele-dossier-and-carter-pages/	"Elizabeth Foley-Says James Comey suggested and CNN reported that the basis of the wiretapping warrant for Trump adviser Carter Page was ""all based on a dossier."	barely-true
https://www.politifact.com/factchecks/2018/jan/03/phil-berger/top-nc-republican-accuses-democratic-governor-halt/	Phil Berger-Death penalty opponents like Roy Cooper and Josh Stein have imposed a de-facto moratorium on capital punishment.	barely-true
https://www.politifact.com/factchecks/2018/jan/03/donald-trump/white-house-misleading-citing-only-cuts-not-hikes-/	"Donald Trump-The new tax law is ""kicking the American economy into high gear with $5.5 trillion in tax cuts."	barely-true
https://www.politifact.com/factchecks/2018/jan/03/democrats-rising/headline-misleads-about-trumps-budget-proposal-and/	Democrats Rising-Trump vows to end winter heating assistance for elderly and disabled.	barely-true
https://www.politifact.com/factchecks/2018/jan/03/jeff-sessions/milwaukee-murders-are-coming-down-peak-theyre-not-/	"Jeff Sessions-In Milwaukee, ""murder is up an astonishing 57 percent.""  "	barely-true
https://www.politifact.com/factchecks/2017/dec/29/joe-berrios/joe-berrios-reaches-too-far-attack-fritz-kaegi/	Joe Berrios-(Fritz) Kaegi managed a fund that invested nearly $30 million in private prisons.	barely-true
https://www.politifact.com/factchecks/2017/dec/26/parker-briden/governors-spokesman-fudges-education-funding-perfo/	Parker Briden-We've seen funding increases for schools. We haven't seen a corresponding performance increase.	barely-true
https://www.politifact.com/factchecks/2017/dec/24/jason-smith/no-solid-evidence-tax-cuts-created-jobs/	Jason Smith-Check out the record of #jobs created by #TaxCuts 7.8 million new jobs after Bush’s 2003 tax cuts 12 million new jobs after Kennedy's 1964 tax cuts 14.8 MILLION new jobs after Ronald Reagan’s tax cuts in 1981.	barely-true
https://www.politifact.com/factchecks/2017/dec/21/claudia-tenney/wealthy-would-do-well-under-tax-plan-contrary-tenn/	"Claudia Tenney-On the Republican tax plan: ""Unfortunately, the wealthy are, again, not going to do well in this bill"	barely-true
https://www.politifact.com/factchecks/2017/dec/15/travis-allen/travis-allen-claims-californias-gas-tax-increase-w/	Travis Allen-This new gas tax does not increase (road) capacity anywhere in the state. It will build no new lanes of freeways. If Californians didn’t like their traffic before, they’re going to like it even less when they’re stuck in the exact same traffic and paying more for their gas.	barely-true
https://www.politifact.com/factchecks/2017/dec/14/bruce-rauner/rauner-distorts-dems-message-illinois-income-tax/	Bruce Rauner-The candidates controlled by Madigan, all of them have said, ‘The answer to our problems is a massive income tax hike.’ 	barely-true
https://www.politifact.com/factchecks/2017/dec/12/nancy-pelosi/have-wages-failed-go-donald-trumps-watch/	Nancy Pelosi-Even with full control of the House, Senate and White House, Republicans have still failed to deliver on their promise of higher wages for working families.	barely-true
https://www.politifact.com/factchecks/2017/dec/06/doug-jones/jones-ad-wrongly-attacks-moore-sex-crime-case/	"Doug Jones-In a 2014 case involving a man convicted of abusing two underage girls, Judge Roy Moore disagreed and wrote the dissenting opinion.""  "	barely-true
https://www.politifact.com/factchecks/2017/dec/06/puppetstringnewscom/story-misleads-tying-obama-russian-spy-swap-hillar/	PuppetStringNews.com-Obama released 10 Russian agents from U.S. custody in 2010 during Hillary’s uranium deal.	barely-true
https://www.politifact.com/factchecks/2017/dec/06/lou-barletta/pa-rep-lou-barletta-overstates-benefits-house-tax-/	Lou Barletta-GDP is booming. Let’s spread the prosperity to the middle class with big #TaxCuts. Our #TaxReform package doubles standard deduction, brings $$$ back home, and reduces rates for ALL taxpayers. We will #MAGA.	barely-true
https://www.politifact.com/factchecks/2017/dec/06/gordon-hintz/recidivism-rate-wisconsins-lincoln-hills-youth-pri/	"Gordon Hintz-Wisconsin's Lincoln Hills youth prison has a ""66 percent recidivism rate,"" while ""states like Missouri, that have more of a regional model -- 8 percent."	barely-true
https://www.politifact.com/factchecks/2017/dec/05/tom-luce/tom-luce-understates-share-texas-students-succeedi/	Tom Luce-Only 20 percent of our current graduates from Texas high schools go ahead and achieve either a national certificate or a community college degree -- or a college degree.	barely-true
https://www.politifact.com/factchecks/2017/nov/29/mahlon-mitchell/its-close-wisconsin-doesnt-have-fastest-shrinking-/	"Mahlon Mitchell-Wisconsin has ""the fastest-shrinking middle class in the country.""  "	barely-true
https://www.politifact.com/factchecks/2017/nov/28/donald-trump/donald-trump-falsely-claims-doug-jones-wants-raise/	"Donald Trump-Says Alabama Senate candidate Doug Jones ""wants to raise taxes."	barely-true
https://www.politifact.com/factchecks/2017/nov/24/claire-mccaskill/mccaskills-campaign-says-hawley-broke-his-promise-/	"Claire McCaskill-Says Josh Hawley ""broke his promise to create a Public Corruption Unit to crack down on the pay-to-play culture of Jefferson City."	barely-true
https://www.politifact.com/factchecks/2017/nov/22/pat-mccrory/former-nc-gov-says-state-hasnt-really-repealed-con/	"Pat McCrory-The North Carolina bathroom bill ""was really never repealed."	barely-true
https://www.politifact.com/factchecks/2017/nov/17/andrew-cuomo/bump-stocks-are-still-legal-own-and-sell-new-york-/	Andrew Cuomo-Bump stocks are already illegal in the state of New York. You can't buy one.	barely-true
https://www.politifact.com/factchecks/2017/nov/15/activist-mommy/headline-misleads-tying-roy-moore-accuser-democrat/	Activist Mommy-Breaking! Roy Moore’s accuser worked for Democratic leaders and is actively campaigning for Moore’s opponent.	barely-true
https://www.politifact.com/factchecks/2017/nov/10/ted-cruz/could-ted-cruz-have-prevented-texas-church-shootin/	Ted Cruz-The Democrats filibustered the legislation that would’ve resulted in this shooter being in federal prison instead of murdering those innocents in that Texas church.	barely-true
https://www.politifact.com/factchecks/2017/nov/09/michael-madigan/madigans-ethics-panel-malfunction/	Michael Madigan-The Legislative Ethics Commission continues to function.	barely-true
https://www.politifact.com/factchecks/2017/nov/06/alyssa-milano/alyssa-milano-no-background-checks-texas-long-gun-/	Alyssa Milano-There are no background checks on long guns (AR15s) in Texas.	barely-true
https://www.politifact.com/factchecks/2017/nov/06/patrick-morrisey/do-joe-manchin-and-evan-jenkins-support-clinton-ca/	"Patrick Morrisey-Says Evan ""Jenkins has the same positions on the issues as Joe Manchin: supporting Hillary (Clinton), supporting cap-and-trade, supporting Planned Parenthood, many tax increases."	barely-true
https://www.politifact.com/factchecks/2017/nov/06/nancy-mcfarlane/raleigh-mayor-my-opponent-vows-slash-park-funding/	"Nancy McFarlane-Charles Francis ""vows to slash funding for parks and open space."	barely-true
https://www.politifact.com/factchecks/2017/nov/06/philip-levine/levine-wrongly-says-scott-ad-bragged-about-states-/	"Philip Levine-Says Florida ""workers are paid $8.10 an hour, and our current governor (Rick Scott) runs ads bragging about it."	barely-true
https://www.politifact.com/factchecks/2017/nov/02/blog-posting/us-rep-maxine-waters-charged-3-ethics-violations-b/	Bloggers-California Democrat Maxine Waters charged on 3 counts.	barely-true
https://www.politifact.com/factchecks/2017/nov/01/donald-trump/was-diversity-visa-program-schumer-beauty-donald-t/	"Donald Trump-Says the diversity visa lottery program is ""a Chuck Schumer beauty."	barely-true
https://www.politifact.com/factchecks/2017/oct/31/edward-markey/sen-ed-markey-says-hivaids-have-spiked-due-fentany/	"Edward Markey-Says HIV and AIDS rates have spiked ""due to increased heroin and fentanyl use."	barely-true
https://www.politifact.com/factchecks/2017/oct/31/eric-greitens/greitens-mostly-false-about-mu-having-biggest-enro/	"Eric Greitens-The University of Missouri saw ""the biggest drop in enrollment of any major university in the country"" since the 2015 protests."	barely-true
https://www.politifact.com/factchecks/2017/oct/30/donald-trump/trump-wrongly-says-manafort-crimes-came-years-he-j/	"Donald Trump-Says Paul Manafort’s alleged crimes were ""years ago, before Paul Manafort was part of the Trump campaign."	barely-true
https://www.politifact.com/factchecks/2017/oct/25/michael-moore/michael-moore-flubs-stats-people-killed-guns-durin/	Michael Moore-People who die from a home invasion make up a sad but minuscule .04% of all gun murders in the U.S. And over a third of them are killed by their own gun that the criminal has either stolen or wrestled from them.	barely-true
https://www.politifact.com/factchecks/2017/oct/23/matt-gaetz/no-evidence-prove-medicaid-expansion-fueling-opioi/	"Matt Gaetz-Opioid crisis (is) the worst in ObamaCare expansion states!""  "	barely-true
https://www.politifact.com/factchecks/2017/oct/20/rahm-emanuel/emanuel-plays-fast-and-loose-fast-growth-boast/	Rahm Emanuel-And over the last six years, Chicago’s economy has grown faster than the economies of New York City, Washington, D.C., or the national average.	barely-true
https://www.politifact.com/factchecks/2017/oct/19/nikki-haley/haley-wrongly-says-congress-had-no-input-iran-nucl/	Nikki Haley-And I think that his engagement with Congress is something that never happened under President Obama. They were never allowed to debate it. They were never allowed to discuss it. So, now Congress is going to be fully engaged on the threats of Iran.	barely-true
https://www.politifact.com/factchecks/2017/oct/18/donald-trump/trump-mislabels-obamacare-subsidy-gift-insurers/	"Donald Trump-The cost-sharing reductions (were) a gift (that) they gave the insurance companies.""  "	barely-true
https://www.politifact.com/factchecks/2017/oct/17/oklahoma-council-public-affairs/oklahoma-spending-more-ever-only-if-you-ignore-inf/	"Oklahoma Council of Public Affairs-State government spending is at an all-time high. The state is on track to spend more in this fiscal year — more than $17.9 billion — than at any time in state history.""  "	barely-true
https://www.politifact.com/factchecks/2017/oct/13/ohioans-against-deceptive-rx-ballot-issue/ad-opposing-ohio-issue-2-wrongly-portrays-proponen/	Ohioans Against Deceptive Rx Ballot Issue-A California health care CEO is promising to reduce our prescription drug costs.	barely-true
https://www.politifact.com/factchecks/2017/oct/13/ohio-taxpayers-lower-drug-prices/ohio-issue-2-ballot-initiative-proponents-overstat/	"Ohio Taxpayers for Lower Drug Prices-An Ohio ballot issue would address the fact that ""we’ve gone from paying about $100 for Epipens to over $600 ... We don’t have a choice but to pay it and the drug companies know it."	barely-true
https://www.politifact.com/factchecks/2017/oct/13/paul-ryan/gop-tax-reform-framework-aimed-giving-break-middle/	"Paul Ryan-The Republican tax reform proposal is focused on tax breaks for the middle class ""and not about people who are really high-income earners getting a tax break.""  "	barely-true
https://www.politifact.com/factchecks/2017/oct/11/donald-trump/donald-trump-omits-facts-claim-loopholes-minors-un/	Donald Trump-Loopholes in current law prevent ‘Unaccompanied Alien Children’ (UACs) that arrive in the country illegally from being removed.	barely-true
https://www.politifact.com/factchecks/2017/oct/05/andrew-koenig/margaret-sanger-alleged-white-supremacist/	Andrew Koenig-It's time to remove any statue of Margaret Sanger who was a white suprematist (sic), spoke at kkk events & supported by democrats. #prolife	barely-true
https://www.politifact.com/factchecks/2017/oct/02/donald-trump/donald-trump-says-luther-strange-gained-many-point/	"Donald Trump-In the Alabama Senate runoff, ""the candidate I endorsed (Luther Strange) went up MANY points after endorsement!"	barely-true
https://www.politifact.com/factchecks/2017/sep/29/ron-johnson/obamacare-funding-given-states-unfairly-says-repea/	"Ron Johnson-California, New York and Massachusetts, they represent about 20 percent of the population, they get close to 36 percent of Obamacare funding. It's just simply inequitable.""  "	barely-true
https://www.politifact.com/factchecks/2017/sep/28/john-eaves/was-reed-virtually-absent-regional-issues-no/	John Eaves-The current city mayor (Kasim Reed) has been virtually absent in terms of regional cooperation the last eight years.	barely-true
https://www.politifact.com/factchecks/2017/sep/26/tom-cotton/sen-tom-cotton-misleads-claim-about-dream-act-amne/	"Tom Cotton-If you pass the so-called Dream Act, it will be the single biggest amnesty in the history of the United States, even bigger than the 1986 amnesty.""  "	barely-true
https://www.politifact.com/factchecks/2017/sep/24/donald-trump/trumps-mostly-false-claim-nfl-ratings-are-way-down/	Donald Trump-NFL attendance and ratings are WAY DOWN. Boring games yes, but many stay away because they love our country.	barely-true
https://www.politifact.com/factchecks/2017/sep/21/donald-trump/trumps-misleading-claim-pre-existing-protections/	"Donald Trump-The Graham-Cassidy health care bill does ""include coverage of pre-existing conditions."	barely-true
https://www.politifact.com/factchecks/2017/sep/21/new-york-post/mostly-false-ted-cruz-same-senator-who-once-suppor/	"New York Post-Says Ted Cruz is the ""same senator who once supported a ban on sex toys."	barely-true
https://www.politifact.com/factchecks/2017/sep/20/bill-cassidy/bill-cassidy-offers-misleading-defense-face-jimmy-/	"Bill Cassidy-Under the Graham-Cassidy health insurance bill, in ""states like Maine, Virginia, Florida, Missouri, there will be billions more dollars to provide health insurance coverage for those in those states who have been passed by by Obamacare."	barely-true
https://www.politifact.com/factchecks/2017/sep/18/senate-leadership-fund/gop-super-pac-says-alabamas-roy-moore-doesnt-back-/	"Senate Leadership Fund-Says Roy Moore is ""on the wrong side of Trump’s border wall.""  "	barely-true
https://www.politifact.com/factchecks/2017/sep/14/tom-bossert/has-military-taken-unprecedented-action-response-h/	"Tom Bossert-The mobilization of the military in response to the storms in Puerto Rico and the U.S. Virgin Islands ""is the largest ever mobilization of our military in a naval and marine operation"" and an Air Force carrier there ""was the first-ever as well."	barely-true
https://www.politifact.com/factchecks/2017/sep/12/freedom-daily/freedom-daily-misleads-about-potential-food-poison/	Freedom Daily-Muslims’ disturbing plan comes out after grocery stores go bare to prepare for Irma.	barely-true
https://www.politifact.com/factchecks/2017/sep/11/tweets/tweets-mislead-saying-wisconsins-paul-ryan-doesnt-/	"Tweets-Paul Ryan doesn't know what the minimum wage is in Wisconsin.""  "	barely-true
https://www.politifact.com/factchecks/2017/sep/10/crystal-quade/claim-about-home-care-cuts-mostly-false/	Crystal Quade-The governor’s cuts would kick over 8,000 people out of their homes.	barely-true
https://www.politifact.com/factchecks/2017/sep/08/glenna-hodge/mostly-false-austin-children-taught-gender-fluid-s/	Glenna Hodge-Schools in Austin Independent School District are teaching children as young as 4 years old that their gender is fluid – that they’re not a boy or a girl and they can choose whichever gender they want.	barely-true
https://www.politifact.com/factchecks/2017/sep/08/republican-party-wisconsin/wisconsin-gop-mostly-misfires-attack-governor-cand/	"Republican Party of Wisconsin-Says Tony Evers ""allowed a middle-school teacher found guilty of spreading pornographic material at school to keep teaching students.""  "	barely-true
https://www.politifact.com/factchecks/2017/sep/07/adam-putnam/putnam-wrongly-says-its-against-law-students-talk-/	Adam Putnam-We're still doing dumb things like telling the parent of an 11-year-old that it's against the law for them to tell their parents what they were tested on ... That will end when I'm governor.	barely-true
https://www.politifact.com/factchecks/2017/sep/06/donald-trump/milwaukee-op-ed-donald-trump-overstates-economic-i/	"Donald Trump-In 1986, President Ronald Reagan"" cut the business tax rate to 34 percent and ""it worked -- our economy boomed, the middle class thrived and median family income increased.""  "	barely-true
https://www.politifact.com/factchecks/2017/sep/05/jeff-sessions/jeff-sessions-questionable-claim-daca-helped-cause/	"Jeff Sessions-Says President Barack Obama’s policy known as DACA ""contributed to a surge of minors at the southern border."	barely-true
https://www.politifact.com/factchecks/2017/sep/01/paul-ryan/paul-ryan-says-single-mom-who-takes-job-not-packer/	"Paul Ryan-Says Aaron Rodgers ""is not the highest tax rate payer"" in Wisconsin, it's ""the single mom getting 24 grand in benefits with two kids who will lose 80 cents on the dollar if she goes and takes a job.""  "	barely-true
https://www.politifact.com/factchecks/2017/aug/30/ted-cruz/ted-cruzs-mostly-false-claim-two-thirds-sandy-reli/	Ted Cruz-Two-thirds of the (Hurricane Sandy relief) bill had nothing to do with Sandy.	barely-true
https://www.politifact.com/factchecks/2017/aug/30/matt-gaetz/gaetz-misleads-claim-about-immigrants-crime/	Matt Gaetz-As of 2014, illegal aliens made up roughly 3.5 percent of our population, and committed over 10 percent of all murders.	barely-true
https://www.politifact.com/factchecks/2017/aug/30/katie-pavlich/did-obama-pardon-terrorist-and-traitor-katie-pavli/	"Katie Pavlich-Says former President Barack Obama ""pardoned a traitor who gave U.S. enemies state secrets, he also pardoned a terrorist who killed Americans."	barely-true
https://www.politifact.com/factchecks/2017/aug/25/scott-walker/scott-walker-says-pennsylvania-lost-foxconn-plant-/	"Scott Walker-Says Foxconn didn't keep a promise to build a plant in Pennsylvania because ""Pennsylvania changed governors.""  "	barely-true
https://www.politifact.com/factchecks/2017/aug/25/senate-leadership-fund/no-kelli-ward-isnt-chemtrails-conspiracy-theorist/	"Senate Leadership Fund-Says Kelli Ward hosted a town hall on ""chemtrail conspiracy theories"" and is open to sponsoring chemtrails legislation."	barely-true
https://www.politifact.com/factchecks/2017/aug/25/jake-tapper/joker-origin-story-draws-out-geek-cnns-jake-tapper/	"Jake Tapper-Says the Joker's ""Red Hood"" origin story is ""the true one."	barely-true
https://www.politifact.com/factchecks/2017/aug/24/rick-kriseman/new-st-pete-police-station-under-budget-and-ahead-/	Rick Kriseman-We’ve got a police station that’s under construction right now, they are actually ahead of schedule and under budget.	barely-true
https://www.politifact.com/factchecks/2017/aug/23/david-frum/are-trumps-travels-imposing-historic-costs-taxpaye/	David Frum-No president in history has imposed larger personal lifestyle costs on the taxpayer than Donald Trump.	barely-true
https://www.politifact.com/factchecks/2017/aug/23/scott-walker/testing-scott-walkers-top-10-business-ranking-clai/	Scott Walker-We took Wisconsin from the Bottom 10 for business to the Top 10.	barely-true
https://www.politifact.com/factchecks/2017/aug/22/john-moorlach/has-crime-been-getting-worse-jerry-brown-was-elect/	John Moorlach-Crime has been getting worse since Jerry Brown was elected governor.	barely-true
https://www.politifact.com/factchecks/2017/aug/22/david-lewis/nc-rep-lewis-says-gov-cooper-has-filed-nearly-one-/	"David Lewis-Gov. Roy Cooper has ""filed nearly one lawsuit a month, with every single one of them an attempt to extend his own power."	barely-true
