CHANNEL_ID,CHANNEL_TITLE,CHANNEL_VIEWS,COUNTRY,RELEVANCE,SUBS,CHANNEL_LIFETIME_DAILY_VIEWS,CHANNEL_LIFETIME_DAILY_VIEWS_RELEVANT,CHANNEL_VIDEO_VIEWS,RELEVANT_IMPRESSIONS_DAILY,RELEVANT_IMPRESSIONS_IN_DAILY,VIDEO_VIEWS_DAILY,RELEVANT_VIDEO_VIEWS_DAILY,AVG_MINUTES,FROM_DATE,TO_DATE,LR,TAGS,IDEOLOGY,MEDIA,LOGO_URL
UC3Y4j05DDAXv7vCedrOQ9FQ,Zelph On the Shelf,3789532,US,0.95,25600,1635.203749,1635.203749,4012790,5813.264466143,4979.262513651,2541.723243243,2414.637081081,27.422481,2015-08-23T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,L,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLTA6lVFREXpkfm1nSpg5PCmlgvAZ7xpsbkC345now=s88-c-k-c0x00ffffff-no-rj
UCenxjWEkb0Sv67vejOgZ3Tg,IntelligenceSquared Debates,13660488,US,1,182000,2778.285506,2778.285506,15219448,4743.113307965,6823.972417934,3169.927567568,3169.927567568,22.765612,2007-05-11T00:00:00.0000000Z,2022-05-10T00:00:00.0000000Z,C,"[
  ""Educational""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLSxdwc9M3FP782G-UIPk36Wjk8IHRnp5Cs4q_zjvw=s88-c-k-c0x00ffffff-no-rj
UC4NpbPE75Cb1xkbDLWq8WuA,DEEP FAT FRIED,27306131,US,1,53200,17289.622082,17289.622082,27404051,30701.069275132,24065.58607248,12145.321081081,12145.321081081,42.834234,2018-01-08T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,L,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLTghDEL3JDjV3_9Sv9itDWfgUO_DlL26E7ozGA7=s88-c-k-c0x00ffffff-no-rj
UCOwAf0r6kIOj8783xDye2pQ,BNO News,24010007,,0.9,17700,6336.684544,6336.684544,23984351,497.3809643,43.935748239,1227.018378378,1104.316540541,1.337401,2011-10-22T00:00:00.0000000Z,2022-03-03T00:00:00.0000000Z,R,"[
  ""Mainstream News"",
  ""PartisanRight""
]",Partisan Right,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRqit--zDo785b4zGoCoaiPPzuoyqhJPpv_a3W_rQ=s88-c-k-c0x00ffffff-no-rj
UCgi5SxCqAR2TAecHNTBlQqQ,cdk007,8776447,,0.8,37000,3726.777919,3726.777919,8776562,8.577931892,5.221617838,64.789189189,51.831351351,5.662791,2006-03-04T00:00:00.0000000Z,2012-08-14T00:00:00.0000000Z,C,"[
  ""AntiTheist""
]",Anti-theist,YouTube,https://yt3.ggpht.com/ytc/AKedOLTTYh39jkhFEPDnZkx1FY3LVcGMnxt9iGtmKbJY=s88-c-k-c0x00ffffff-no-rj
UC6UcjqhROKEWmz7aGzees9A,WFMY News 2,23927003,US,0.85,41800,12071.512997,12071.512997,22754802,16373.148844712,9549.885309735,18250.036756757,15512.531243243,8.112879,2017-03-16T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRs5_JkjXDU6u4bSwKYZTJayEhTDkt8rhm0dWiBeA=s88-c-k-c0x00ffffff-no-rj
UCAyrKoW31y5UcsRjh2ItvxQ,In Pursuit of Truth,43408901,,1,242000,45445.748702,45445.748702,43764256,156109.160409895,5952.052804126,20040.782702703,20040.782702703,26.078400,2018-02-22T12:29:29.0000000Z,2020-10-12T12:50:38.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""QAnon""
]",QAnon,YouTube,https://yt3.ggpht.com/a/AATXAJw8d1ZlC472udiJkn5tGhsCQXsj4C0PHVNKISSabg=s88-c-k-c0xffffffff-no-rj-mo
UC7X4AR5E6d4-S1cUpyARVKQ,Sage Wanderer,4721106,,1,29300,2751.175377,2751.175377,4737524,701.578224108,204.995540569,456.03027027,456.03027027,12.117925,2017-08-25T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ZEpcTbYr66vNCLMP5VdNKkLJPnxxUi7yOxMgYlbQJQv2jmAi_5BCnMI2330yUVzVU3dJaCOy=s88-c-k-c0x00ffffff-no-rj
UCinvwSeMdmuuzyMWrS0tGTg,Bill Donahue,10429483,US,0.95,78100,2986.998863,2986.998863,10508262,709.330761938,572.902570223,2069.147027027,1965.689675676,46.933045,2011-10-05T21:42:44.0000000Z,2021-05-23T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQqzC_j-UoVE-0VXsmauQIa0zTtGMjlCFUWeQp9Sg=s88-c-k-c0x00ffffff-no-rj
UCMWZKixqfrTK6AwWn5aS1Rg,TooM Style,19213944,TH,0.8,188000,12596.348993,12596.348993,18768560,6010.686718198,5825.149780027,9543.156756757,7634.525405405,10.617978,2018-02-24T00:00:00.0000000Z,2022-03-25T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLQclmkr7AJKFMZefopGlfTMKl0Mzk5_lNjiiwneww=s88-c-k-c0x00ffffff-no-rj
UCoYBEbhc0x6QNttZ0vi0hDg,Open Diary,6141170,US,1,35100,2602.454003,2602.454003,6110562,4653.325220379,3444.451562267,2684.701621622,2684.701621622,16.378082,2015-12-09T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,C,"[
  ""Black"",
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/E8OYA-NlGJiovd3oGLfwBN8_DHtuEKQgg6CmyDqHJ8n6sECjLmGj4VuTzj2Fj3dFj6teTfrB=s88-c-k-c0x00ffffff-no-rj
UC72nbKQLSDyiSARhg0Ywj4w,9NEWS,189161960,US,0.9,218000,63151.971704,63151.971704,189708523,49355.049967817,73039.595545706,123830.724324324,111447.651891892,8.171818,2014-02-21T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLSj-Dzh1EXBgtx21HS-clGbRD8pUtnJ6T68POgNPg=s88-c-k-c0x00ffffff-no-rj
UC_nPT2Kd9xJ_PYoNlw74n0A,Dazzling1,2334055,US,1,18600,777.954303,777.954303,2332307,51.364761341,21.193705996,109.421621622,109.421621622,28.263462,2014-02-26T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLS4YovWhgwee8uP2qNgv2-Z0zqSqXRIbzyQYokbXQ=s88-c-k-c0x00ffffff-no-rj
UCFqrvac3eUlp_4MmhelAaDw,Socialist East,45953398,AU,0.6666666667,67400,99431.210753,99431.210753,46235513,2801.151701277,2650.145790978,25181.935135135,16787.956756757,3.108434,2016-10-20T00:00:00.0000000Z,2018-01-28T00:00:00.0000000Z,L,"[
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AKedOLRj-NwEFVODrgLPRbixZvEp6MtzrbowX7VeqIY3FQ=s88-c-k-c0x00ffffff-no-rj
UCaxrJyRAmqIBAKDaodhaXKg,fullmoonjade,17765,,0.8,12100,128.731884,128.731884,17765,0.07256569946,0.02799881514,0.05297297297,0.04237837838,3.000000,2011-07-16T00:00:00.0000000Z,2011-12-01T00:00:00.0000000Z,C,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ-2E-7pYKpBmnvE2I6XlaQo4FiOkuETFvaQXpD=s88-c-k-c0x00ffffff-no-rj
UChhiS4Jme8hR4n6ptzDv_FA,TEFFT PATTERN,9648996,US,0.95,24300,4612.668060,4612.668060,7726219,56.310943545,307.146287246,1603.576216216,1523.397405405,69.683502,2015-12-08T00:00:00.0000000Z,2020-07-09T00:00:00.0000000Z,R,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLSjVXhbKYBF97ab4Jdx2jeW6yF-IRLeQilNt9jHNQ=s88-c-k-c0x00ffffff-no-rj
UCtzk_Xyby9U2yP_DAi2gECQ,StoptheWarCoalition,16235880,,1,24000,3888.594840,3888.594840,16277658,272.147686047,231.379293396,3666.432432432,3666.432432432,11.274841,2010-11-10T00:00:00.0000000Z,2022-04-27T00:00:00.0000000Z,L,"[
  ""PartisanLeft""
]",Partisan Left,YouTube,https://yt3.ggpht.com/ytc/AKedOLS-qV4ArqfPgM0kbLy7OR30ar19TVGqbdJPM1x7=s88-c-k-c0x00ffffff-no-rj
UCzqSTO3pzeuWpv53sAm657g,Tata Soda,29552013,,0.85,30300,14817771.500000,14817771.500000,29635543,144.801390599,147.910955317,7278.989189189,6187.140810811,35.707831,2016-11-17T16:45:47.0000000Z,2016-11-19T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLQJ5PCAzCVHBKpIUhp5e2CztP2ox_7M_JAUYaSF=s88-c-k-c0x00ffffff-no-rj
UC3AVRhyuThyOYLepHuBQ66w,Miss London,2839703,US,0.9,95700,4421.017199,4421.017199,5398062,384.917323982,1545.391330548,910.172972973,819.155675676,13.166667,2017-07-15T08:13:03.0000000Z,2020-11-17T00:00:00.0000000Z,C,"[
  ""AntiSJW"",
  ""LGBT""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLSLsX56N0shlETzIJE9Bf4td4sAcI4rVLDjeigk6Q=s88-c-k-c0x00ffffff-no-rj
UCKOXSQj4WAUOPhyxVaccSBQ,David Angelo,179045,,1,10100,52.267831,52.267831,179540,42.943739168,26.447396735,49.121081081,49.121081081,3.894737,2012-11-20T00:00:00.0000000Z,2022-04-17T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLTEgXqL8BVlQ2YRlkYEKUO4u2wdxNrScIQ0cRXu=s88-c-k-c0x00ffffff-no-rj
UCvXigtcoSxez6SZ6G2SKisg,TRUTHBETOLD IATTT,1857325,,0.95,22500,1587.685200,1587.685200,1941739,1338.061992214,1286.11956883,1388.168648649,1318.760216216,13.301887,2018-10-09T00:00:00.0000000Z,2022-02-13T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLSQG4OasspgptcZRctH3_yYaOgQOqCZe0PVIfqM=s88-c-k-c0x00ffffff-no-rj
UCJGqpznu3gkEn72QCwqsHXQ,REVELATIONCHAPTER12dotCOM,3029106,GB,1,32500,1426.697363,1426.697363,3191522,3659.955389925,423.07924426,2339.44,2339.44,26.123288,2016-02-21T00:00:00.0000000Z,2022-04-07T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRGRFR_niCYAwLKHeKy3dSccMuLOW0W3UNFkniQ=s88-c-k-c0x00ffffff-no-rj
UCb--64Gl51jIEVE-GLDAVTg,C-SPAN,499823339,,1,1040000,90095.919833,90095.919833,495617655,1164141.36928385,712944.789489041,235765.4,235765.4,12.806018,2007-04-22T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLR4Jl_qTstTTiPPVio7RwPRmWY9mfQbfiw6YwgQwQ=s88-c-k-c0x00ffffff-no-rj
UCKObPZ4bDshSTDwLxEhiS_w,EntheoGeneticz,5528571,,1,10500,1099.244991,1099.244991,5541294,1.984059276,0.1742170811,44.11027027,44.11027027,11.075472,2007-10-28T09:44:52.0000000Z,2021-08-16T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLS0GMc987h-PtxcXlJF3dOPnVlwglPVKl4lUcg7=s88-c-k-c0x00ffffff-no-rj
UCqx5Z7wqwgPsBJhbG_Az96Q,BRMinistries,34547846,US,0.8,257000,8688.079724,8688.079724,35308356,14881.860608585,38902.755645711,19168.591351351,15334.873081081,40.183514,2011-03-28T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLQcV9wpKxUhS5oJX-EkQOY6FpnXHI-3Td0ThJx4AQ=s88-c-k-c0x00ffffff-no-rj
UCCJnjEil9hTPJE8Yo_qT-WQ,CaribNation TV,3146188,US,0.85,30200,778.233766,778.233766,3175972,425.091186245,280.961332247,1074.522162162,913.343837838,33.195783,2011-03-10T03:16:15.0000000Z,2022-05-12T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/ytc/AKedOLRbmSpP-89hBHDXFWdwpCHj-vMBShsjnFOilvL4iw=s88-c-k-c0x00ffffff-no-rj
UCaQMsbQwj85nOL2gBNjKQLw,Margaret Cho Official,6013122,,0.85,21600,1098.880586,1098.880586,5852638,20.948394923,16.41339711,165.147027027,140.374972973,2.218750,2006-06-28T00:00:00.0000000Z,2021-01-26T00:00:00.0000000Z,L,"[
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,YouTube,https://yt3.ggpht.com/ytc/AKedOLQfs_u_-wdkNb_IcpF3FCNX-x7sTw91FUh26n9FpQ=s88-c-k-c0x00ffffff-no-rj-mo
UCiQJ59Y5z6__BaV35G-9j-g,Alpha & Omega Ministries,18635991,US,1,91800,6147.671944,6147.671944,19414348,20174.89826949,16828.122671283,7320.471351351,7320.471351351,84.754527,2013-09-18T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLSFMSClnXWYDGNuVbownRnbVkoF96rkx9w3p9yXwQ=s88-c-k-c0x00ffffff-no-rj
UC6S8vUoTkwbQj4HWQ9UsuCA,Understand ContractLaw,1080618,,0.95,20300,516.690727,516.690727,1080917,42.121935866,33.339362431,119.72,113.734,23.803279,2012-05-15T00:00:00.0000000Z,2018-02-05T00:00:00.0000000Z,R,[],Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLT1slzBQO21OsJas_Uh3-C4jbe-B99Q3KwDpxNg=s88-c-k-c0x00ffffff-no-rj
UCghHWRYUpbsUdcsG7PrTgzQ,Nick Di Paolo,10616349,US,1,161000,5356.473157,5356.473157,23547056,95261.719844358,58971.382912696,15964.246486486,15964.246486486,38.664612,2010-04-29T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLSH9-s12Uk78Viyut2v5mgvlGl4iuPdBZXWu0Ptrw=s88-c-k-c0x00ffffff-no-rj
UCB5PUhKvXlxcyU4F575TZAw,rosaryfilms,34937681,,0.85,22100,7423.413265,7423.413265,34919736,6.924974774,13.621932431,323.394594595,274.885405405,14.043062,2007-04-05T00:00:00.0000000Z,2020-02-20T01:40:53.0629929Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLQ-5lbay33d_PrM2__O_gl0v9h0mmzJWdfd6w=s88-c-k-c0x00ffffff-no-rj
UCEIzaJt6khuWFTGhJFMl4ug,TJSoto The Architect!,634549,US,0.95,351000,2128.807181,2128.807181,1600863,7340.482048021,370.25518855,1730.491891892,1643.967297297,91.058824,2020-03-19T00:00:00.0000000Z,2022-04-10T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/cdD8kLUnFthjNz6zZFmLyDvUoVLj3r17sERuUkFwMcarrDJ56Ntzb7WR1qKzKRm9lcH5ZgLzrw=s88-c-k-c0x00ffffff-no-rj
UCR8Gt6mmKm7p5ynuDI3o0zg,worldofkillers28,11198356,,0.8,17300,15530.525373,15530.525373,10405452,8.928005232,6.598971122,518.045405405,414.436324324,7.975207,2010-02-09T00:00:00.0000000Z,2011-12-11T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLSE28ejfOhjj5mEJ28pADN7g-VDUFDINSyoyZ0n=s88-c-k-c0x00ffffff-no-rj
UCeTfBygNb1TahcNpZyELO8g,Jacob Geller,48241945,,0.8,674000,12745.449012,12745.449012,48368979,50426.654552247,51710.969084557,40224.512432432,32179.609945946,20.825397,2011-12-11T00:00:00.0000000Z,2022-05-02T00:00:00.0000000Z,L,"[
  ""SocialJustice"",
  ""Socialist""
]",Socialist,YouTube,https://yt3.ggpht.com/ytc/AKedOLQkMNCTvBxClSaQ-d8n4Lt3f-sk8_LWGfxEwzn01w=s88-c-k-c0x00ffffff-no-rj
UC8bTQzxgvKkXDAaWkeuUlkg,Trevor Noah,236035119,US,1,3250000,72857.480950,72857.480950,248589725,275710.874099438,752642.071771172,155296.114594595,155296.114594595,8.735294,2012-02-10T00:00:00.0000000Z,2021-06-14T00:00:00.0000000Z,L,"[
  ""LateNightTalkShow"",
  ""PartisanLeft"",
  ""SocialJustice""
]",Social Justice,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLS46_AraWQOCuDiXn1FCRGMw_mB8D-cpyJm35xR=s88-c-k-c0x00ffffff-no-rj
UCG7uFJVZsxQRwDssom9Pavw,2nacheki,210278567,US,0.9,1000000,98523.729466,98523.729466,212318637,176921.538515661,66927.455354048,137224.086486486,123501.677837838,9.975633,2016-06-19T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,C,"[
  ""Black"",
  ""SocialJustice""
]",Black,YouTube,https://yt3.ggpht.com/wQ8jgUWw3w-oMRO3LFvBjdFy3pc32Xse-Xl5c-apaONxHPCs-UFeZZQoa6FBeukN_GfLFK7lyg=s88-c-k-c0x00ffffff-no-rj
UC6r8rfcE4_-Yv0Z1D2PLlIw,US Term Limits,2096203,US,1,16100,1008.398218,1008.398218,2263854,180.731832854,202.55959773,429.39027027,429.39027027,11.059369,2016-03-21T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLRznYRIAnnQg_2rs8gklOEHlq8FisxfmifJ7_dMUw=s88-c-k-c0x00ffffff-no-rj
UCcCicSfSLjc8AD46Zvo_zYA,LibertarianParty,1478274,US,1,21300,262.111703,262.111703,1475951,515.925481946,1893.81497468,537.334054054,537.334054054,60.188153,2006-12-11T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""Libertarian""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLS4-KNWiEF0932WBvE2v74f4inYurRtfvsGCFuM=s88-c-k-c0x00ffffff-no-rj
UCCInRC_-mCbDo0XvLArVV3Q,Foreign Affairs,1429065,US,0.8,34600,301.090506,301.090506,1427169,196.219483369,166.937302423,158.500540541,126.800432432,31.404545,2009-04-27T00:00:00.0000000Z,2022-04-19T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLRatbMCDfxu8TZuJBtJbGwT-FDCECvm4Xi2C0LYtw=s88-c-k-c0x00ffffff-no-rj
UCpUSUh-oM2XUYUYsqozTDYQ,Stacy Yurishcheva,2086364,US,0.85,12200,671.257400,671.257400,2086268,8.170806826,6.075802164,145.368648649,123.563351351,8.380734,2012-04-27T00:00:00.0000000Z,2020-10-30T00:00:00.0000000Z,C,"[
  ""Educational""
]",Unclassified,YouTube,https://yt3.ggpht.com/ytc/AKedOLTPlhl5hqLjoq_BDXShyUbcNSHgNjy2J_EOllPFxQ=s88-c-k-c0x00ffffff-no-rj
UCrrIELWlrcgDn5jFwh8k_bQ,END TIME APOSTASY,2657572,IE,1,13700,1095.378806,1095.378806,2770213,202.857597557,25.126871157,283.370810811,283.370810811,20.957295,2015-05-26T00:00:00.0000000Z,2022-04-28T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""ReligiousConservative""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLTcGmOXv5RROhis_x67tHpf8AaMjMOGHg0I8g69oQ=s88-c-k-c0x00ffffff-no-rj
UCjJec0wv1EUomjrBNt1xCTA,Mahyar Tousi,112895617,GB,1,240000,40882.280401,40882.280401,114306856,279661.059263114,52542.156877014,111390.427027027,111390.427027027,8.492754,2014-09-16T09:15:55.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLTBWWOX2Ao7K6lMG-3-1QxA4qbO9LDll449HaDfkg=s88-c-k-c0x00ffffff-no-rj
UCbqxMkLV8h4E9FDRhojaafQ,Andy Simmons,5027942,,0.9,22500,1643.367407,1643.367407,5031991,369.939172729,269.214033724,1647.010810811,1482.30972973,5.893939,2013-11-27T00:00:00.0000000Z,2022-04-16T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLTTbcq3frHtxqKqvtPTcGForg9H7CV8u2ifjp0G=s88-c-k-c0x00ffffff-no-rj
UCkJ1N-7g9Q6n7KnriGit-Ig,RonPaulLibertyReport,36997938,,1,305000,14275.682777,14275.682777,37216705,96912.731825415,4292.151844436,17266.033513514,17266.033513514,19.298563,2015-03-24T00:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,R,"[
  ""Libertarian"",
  ""Politician""
]",Libertarian,YouTube,https://yt3.ggpht.com/ytc/AKedOLRVbPdmXGsgNxhxSj0Tk2K1wFr-1nXR0vHavu9Z=s88-c-k-c0x00ffffff-no-rj
UCq6oOuhSx7ESreh6m9LGy6Q,The HighWire with Del Bigtree,15432075,US,0.95,208000,68.657056,68.657056,45245,398.992554054,1.042571868,48.913513514,46.467837838,19.666667,2020-07-24T00:00:00.0000000Z,2020-07-24T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/a/AATXAJzAa_HGKR_qTtmG6kdInIvRW3SUJ3dltcVY3XdbPA=s88-c-k-c0xffffffff-no-rj-mo
UCBUAFg_RoFvnEJIedU75UTQ,Aerial View,11814118,MY,1,12800,8468.905714,8468.905714,11856468,1193.970436638,610.132808049,4101.196756757,4101.196756757,12.232975,2018-07-12T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""ReligiousConservative""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLSOF2Pn_GdO9EEf5gLjuba0wc4fxV6oaTEsnIWG=s88-c-k-c0x00ffffff-no-rj
UC5G0-uMcGFhNts84d24BZqw,TODAY,303264104,AU,0.95,327000,73169.740543,73169.740543,301752010,118857.200126959,145673.646188371,168331.132972973,159914.576324324,4.335146,2011-01-26T00:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,C,"[
  ""Mainstream News""
]",Center/Left MSM,Mainstream Media,https://yt3.ggpht.com/ytc/AKedOLSi4InUdZp6G_LXzCSdbb_hnW3c8bCOtEwJekAyfA=s88-c-k-c0x00ffffff-no-rj
UCqCK5RFjwgmx2z4sOjqd-kQ,The Glazov Gang,8685484,US,1,56700,2271.608150,2271.608150,8695716,1417.872553362,223.060852356,751.75027027,751.75027027,15.498136,2011-11-16T00:00:00.0000000Z,2022-05-10T00:00:00.0000000Z,R,"[
  ""AntiSJW"",
  ""PartisanRight""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLSarnYSlWRY1Lg4Z5F2AqP6gzaX_2Yk29FLcwLj6g=s88-c-k-c0x00ffffff-no-rj
UCwc0nUV55sTXXwS2E8UchmA,My Incredible Opinion with Forrest Maready,834387,US,0.9,14900,531.829514,531.829514,951443,152.512909404,28.675680006,161.144864865,145.030378378,8.390071,2016-05-16T00:00:00.0000000Z,2021-04-09T00:00:00.0000000Z,R,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLSbV7Xb_Dm625H384ddxU06jra_XxKSdo9eX6HR=s88-c-k-c0x00ffffff-no-rj
UC0SQcrl8Wq-dwou4V3S9rAw,fdnyfish,9193343,US,0.9,11500,1696.431394,1696.431394,9186176,39.369361972,34.627637794,918.28,826.452,4.479747,2007-07-17T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""PartisanRight""
]",Partisan Right,YouTube,https://yt3.ggpht.com/ytc/AKedOLSDn-GXpga8fbLZLQpZmX0u7d56-6NU0zOkg2VasQ=s88-c-k-c0x00ffffff-no-rj
UCFzcsNod5aaBGy6XP6o4hUw,TheAntiTerrorist,2369522,,0.95,24300,1126.464585,1126.464585,2417393,15.062392983,3.095489551,28.492972973,27.068324324,9.109890,2007-09-07T00:00:00.0000000Z,2013-07-23T00:00:00.0000000Z,C,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLReg5VgFbn6qdBQmAOvyt8XVimdl11Zt9U7oqfk=s88-c-k-c0x00ffffff-no-rj
UCwzW0LNUjrHDvmUQc8OSQdQ,Todd Anderson,10268064,US,0.9,27400,2087.218152,2087.218152,10256590,122.513699754,95.186745972,1970.154594595,1773.139135135,14.267510,2008-11-29T00:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,R,"[
  ""Conspiracy"",
  ""PartisanRight""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLRO94ck-u0uSFwSqquQMIU6T9GZ8HxUgPvst13-EA=s88-c-k-c0x00ffffff-no-rj
UCHvlhds4GFZcspdONVtJVUQ,Integral Life,4347933,,0.9,24700,764.291519,764.291519,4325890,445.242175074,487.421362666,428.636756757,385.773081081,44.007229,2006-11-11T00:00:00.0000000Z,2022-05-11T00:00:00.0000000Z,C,"[
  ""AntiSJW""
]",Anti-SJW,YouTube,https://yt3.ggpht.com/ytc/AKedOLSmrs5eRmy1dGiBFIQ9YreEwzn9UZURETGgrU4C=s88-c-k-c0x00ffffff-no-rj
UCS6-vIhXjPUSqEdxNCp19Aw,D Bro,7259278,US,0.8,10900,2800.667052,2800.667052,7259329,2.869214166,2.117469703,41.024864865,32.819891892,17.538462,2006-12-22T00:00:00.0000000Z,2014-01-26T00:00:00.0000000Z,C,"[
  ""Conspiracy""
]",Conspiracy,YouTube,https://yt3.ggpht.com/ytc/AKedOLSXEMSwxfXkER8dH1XKv_kfouUvj9FPUCY0N0nLxw=s88-c-k-c0x00ffffff-no-rj
UCyh6V3WQ8D7eTgaORK7qXgA,Steve Cioccolanti & Discover TV,2744484,,1,54600,918.892798,918.892798,2768624,1193.92417181,1624.189580448,1175.932972973,1175.932972973,20.830508,2013-12-04T00:00:00.0000000Z,2022-03-05T00:00:00.0000000Z,R,"[
  ""PartisanRight"",
  ""ReligiousConservative""
]",Religious Conservative,YouTube,https://yt3.ggpht.com/ytc/AKedOLRx3d1Nlwdept2czu12Iw8PzGtwYL-ZgRPtWqn_zA=s88-c-k-c0x00ffffff-no-rj
